workerid,rt,effect,cause,language,age,gender,other_gender,quantifier,object_level,response,object,num_objects,slide_number_in_experiment,enjoyment,asses,comments,trial,Item,ProportionResponse,PriorExpectation
196,3452,exploded,heated up __ in a microwave,English,38,M,M,Some,object_high,5,eggs,15,32,2,Yes,NA,30,exploded eggs,0.3333333333333333,9.615133869640113
197,4318,beeped,left the lights on in __,English,31,M,M,Some,object_mid,5,old cars,15,3,1,Yes,NA,1,beeped old cars,0.3333333333333333,3.376453592389398
197,4621,exploded,heated up __ in a microwave,English,31,M,M,Some,object_high,3,eggs,15,4,1,Yes,NA,2,exploded eggs,0.2,9.615133869640113
197,3357,got stained,spilled red nail polish on __,English,31,M,F,All,object_high,15,white carpets,15,5,1,Yes,NA,3,got stained white carpets,1,14.128146496766012
197,2760,lit up,pressed the &quotecharon&quotechar button on __,English,31,M,F,Some,object_low,5,cd-players,15,6,1,Yes,NA,4,lit up cd-players,0.3333333333333333,12.391837229251065
197,2859,fell down,punched __,English,31,F,F,None,object_low,0,shelves,15,7,1,Yes,NA,5,fell down shelves,0,6.721416845326691
197,10105,landed flat,tossed __,English,31,F,M,long_filler,object_high,15,coins,15,8,1,Yes,NA,6,landed flat coins,1,12.937387615808788
197,4502,popped,poked __ with a pin,English,31,F,M,All,object_high,15,bubbles,15,9,1,Yes,NA,7,popped bubbles,1,14.421873858181714
197,6528,stuck to the wall,threw __ against a wall,English,31,F,F,long_filler,object_mid,0,cakes,15,10,1,Yes,NA,8,stuck to the wall cakes,0,5.0530497893902515
197,7925,burnt,threw __ into a fire,English,31,F,F,short_filler,object_high,15,matches,15,11,1,Yes,NA,9,burnt matches,1,14.323536207549443
197,4176,ripped,used __ as dog toys,English,31,M,M,All,object_high,15,books,15,12,1,Yes,NA,10,ripped books,1,12.65668880089622
197,4883,rolled,pushed __,English,31,M,F,short_filler,object_high,15,wheelchairs,15,13,1,Yes,NA,11,rolled wheelchairs,1,14.081890892791053
197,7504,dissolved,put __ in a bucket of water,English,31,M,M,short_filler,object_mid,15,oreos,15,14,1,Yes,NA,12,dissolved oreos,1,10.873526102810693
197,5283,froze,put __ in the freezer,English,31,M,F,Some,object_high,10,berries,15,15,1,Yes,NA,13,froze berries,0.6666666666666666,14.377259004987641
197,7089,blew away,left __ on a table on a windy day,English,31,F,M,None,object_high,0,napkins,15,16,1,Yes,NA,14,blew away napkins,0,13.88454430875539
197,4432,had the letter Z in them,wrote __,English,31,F,F,Some,object_mid,6,love notes,15,17,1,Yes,NA,15,had the letter Z in them love notes,0.4,5.775082649817127
197,3667,exploded,lit __,English,31,M,F,All,object_low,15,candles,15,18,1,Yes,NA,16,exploded candles,1,1.159048787109265
197,4424,rhymed,wrote __,English,31,M,F,None,object_low,0,poems,15,19,1,Yes,NA,17,rhymed poems,0,9.78994930986818
197,9201,reflected the sunlight,placed __ in the sun,English,31,M,F,None,object_mid,15,diamonds,15,20,1,Yes,NA,18,reflected the sunlight diamonds,1,14.033830597116333
197,3594,sank,threw __ into a pool,English,31,F,M,Some,object_mid,9,cups,15,21,1,Yes,NA,19,sank cups,0.6,6.20158939454454
197,4192,honked,cut off __,English,31,F,M,Some,object_mid,7,bus drivers,15,22,1,Yes,NA,20,honked bus drivers,0.4666666666666667,10.112891699999901
197,9340,laughed,told a joke to __,English,31,M,M,long_filler,object_mid,11,comedians,15,23,1,Yes,NA,21,laughed comedians,0.7333333333333333,8.440146775068634
197,3800,were green,saw __,English,31,F,M,short_filler,object_high,15,clovers,15,24,1,Yes,NA,22,were green clovers,1,14.178248739336857
197,4575,melted,left __ in the hot sun,English,31,F,F,Some,object_high,10,ice cubes,15,25,1,Yes,NA,23,melted ice cubes,0.6666666666666666,14.08769806047017
197,4444,flashed,took a picture with __,English,31,F,M,long_filler,object_mid,6,phones,15,26,1,Yes,NA,24,flashed phones,0.4,9.01407984535733
197,5176,ran out of batteries,left __ on (and unplugged) all day,English,31,M,M,Some,object_low,5,phones,15,27,1,Yes,NA,25,ran out of batteries phones,0.3333333333333333,9.489259741561506
197,3699,decomposed,put __ in a compost pile for a month,English,31,F,F,Some,object_low,3,soda cans,15,28,1,Yes,NA,26,decomposed soda cans,0.2,2.187018475900629
197,3060,stopped,pressed the brakes on __,English,31,F,M,None,object_low,0,bicycles,15,29,1,Yes,NA,27,stopped bicycles,0,13.402223753015846
197,3140,broke,ran __ over with a car,English,31,F,M,All,object_high,15,sunglasses,15,30,1,Yes,NA,28,broke sunglasses,1,14.107479459023798
197,6073,stuck,glued __ to a piece of paper,English,31,F,M,long_filler,object_mid,8,sequins,15,31,1,Yes,NA,29,stuck sequins,0.5333333333333333,12.652303924869136
197,4278,ate the seeds,left seeds out for __,English,31,M,M,short_filler,object_low,0,dogs,15,32,1,Yes,NA,30,ate the seeds dogs,0,6.344011650905836
198,8439,landed flat,tossed __,English,47,M,F,None,object_high,0,coins,15,3,2,Yes,NA,1,landed flat coins,0,12.937387615808788
198,33079,reflected the sunlight,placed __ in the sun,English,47,M,M,long_filler,object_high,15,mirrors,15,4,2,Yes,NA,2,reflected the sunlight mirrors,1,13.609731031190691
198,17650,ran out of batteries,left __ on (and unplugged) all day,English,47,M,F,Some,object_mid,7,bike lights,15,5,2,Yes,NA,3,ran out of batteries bike lights,0.4666666666666667,11.54386203761813
198,15628,froze,put __ in the freezer,English,47,M,F,short_filler,object_high,15,berries,15,6,2,Yes,NA,4,froze berries,1,14.377259004987641
198,15963,got stained,spilled red nail polish on __,English,47,M,F,Some,object_high,7,white carpets,15,7,2,Yes,NA,5,got stained white carpets,0.4666666666666667,14.128146496766012
198,35717,rhymed,wrote __,English,47,F,F,Some,object_low,7,poems,15,8,2,Yes,NA,6,rhymed poems,0.4666666666666667,9.78994930986818
198,13611,melted,left __ in the hot sun,English,47,M,M,Some,object_mid,9,crayons,15,9,2,Yes,NA,7,melted crayons,0.6,13.231037108035327
198,33375,exploded,heated up __ in a microwave,English,47,M,M,short_filler,object_high,7,eggs,15,10,2,Yes,NA,8,exploded eggs,0.4666666666666667,9.615133869640113
198,3280,ripped,used __ as dog toys,English,47,F,M,Some,object_mid,8,shirts,15,11,2,Yes,NA,9,ripped shirts,0.5333333333333333,10.860010931867507
198,3933,blew away,left __ on a table on a windy day,English,47,M,F,Some,object_high,8,napkins,15,12,2,Yes,NA,10,blew away napkins,0.5333333333333333,13.88454430875539
198,22769,burnt,threw __ into a fire,English,47,F,M,None,object_low,0,rocks,15,13,2,Yes,NA,11,burnt rocks,0,4.621885587211013
198,9728,popped,poked __ with a pin,English,47,M,F,long_filler,object_mid,0,balloons,15,14,2,Yes,NA,12,popped balloons,0,14.185919225153699
198,248547,were green,saw __,English,47,M,M,long_filler,object_mid,7,bananas,15,15,2,Yes,NA,13,were green bananas,0.4666666666666667,5.5415456638101155
198,120284,ate the seeds,left seeds out for __,English,47,F,F,None,object_high,0,birds,15,16,2,Yes,NA,14,ate the seeds birds,0,12.365944808737018
198,4766,fell down,punched __,English,47,F,M,All,object_high,15,card towers,15,17,2,Yes,NA,15,fell down card towers,1,13.763283883931667
198,7022,flashed,took a picture with __,English,47,M,M,Some,object_low,7,webcams,15,18,2,Yes,NA,16,flashed webcams,0.4666666666666667,6.31436691074992
198,2851,rolled,pushed __,English,47,M,F,None,object_mid,0,shopping carts,15,19,2,Yes,NA,17,rolled shopping carts,0,13.115460824610237
198,2139,stopped,pressed the brakes on __,English,47,M,F,Some,object_mid,6,motorcycles,15,20,2,Yes,NA,18,stopped motorcycles,0.4,13.219713304516466
198,8418,beeped,left the lights on in __,English,47,F,M,short_filler,object_low,15,houses,15,21,2,Yes,NA,19,beeped houses,1,3.3887985484645995
198,3860,exploded,lit __,English,47,F,M,short_filler,object_mid,15,fireworks,15,22,2,Yes,NA,20,exploded fireworks,1,12.834754345666402
198,2680,broke,ran __ over with a car,English,47,F,M,Some,object_low,6,logs,15,23,2,Yes,NA,21,broke logs,0.4,6.09848929758821
198,3841,stuck,glued __ to a piece of paper,English,47,F,M,All,object_mid,15,sequins,15,24,2,Yes,NA,22,stuck sequins,1,12.652303924869136
198,4717,laughed,told a joke to __,English,47,F,M,All,object_high,15,kids,15,25,2,Yes,NA,23,laughed kids,1,9.49379625023112
198,7081,had the letter Z in them,wrote __,English,47,F,M,All,object_high,15,novels,15,26,2,Yes,NA,24,had the letter Z in them novels,1,12.417127900629465
198,104653,sank,threw __ into a pool,English,47,F,F,long_filler,object_low,15,balloons,15,27,2,Yes,NA,25,sank balloons,1,1.5445100044791333
198,8398,lit up,pressed the &quotecharon&quotechar button on __,English,47,M,F,long_filler,object_low,15,cd-players,15,28,2,Yes,NA,26,lit up cd-players,1,12.391837229251065
198,2871,decomposed,put __ in a compost pile for a month,English,47,M,F,None,object_mid,0,pinecones,15,29,2,Yes,NA,27,decomposed pinecones,0,9.491784817341596
198,3189,dissolved,put __ in a bucket of water,English,47,M,F,All,object_low,15,carrots,15,30,2,Yes,NA,28,dissolved carrots,1,1.2853167551527385
198,2088,stuck to the wall,threw __ against a wall,English,47,F,F,Some,object_low,7,baseballs,15,31,2,Yes,NA,29,stuck to the wall baseballs,0.4666666666666667,2.260884648323793
198,9895,honked,cut off __,English,47,M,M,short_filler,object_low,10,bicyclists,15,32,2,Yes,NA,30,honked bicyclists,0.6666666666666666,5.317873569706685
199,8582,stuck to the wall,threw __ against a wall,ENGLISH,56,M,M,Some,object_mid,7,cakes,15,3,2,Yes,NA,1,stuck to the wall cakes,0.4666666666666667,5.0530497893902515
199,13504,fell down,punched __,ENGLISH,56,M,F,long_filler,object_high,13,card towers,15,4,2,Yes,NA,2,fell down card towers,0.8666666666666667,13.763283883931667
199,9919,landed flat,tossed __,ENGLISH,56,M,M,Some,object_high,7,coins,15,5,2,Yes,NA,3,landed flat coins,0.4666666666666667,12.937387615808788
199,16440,blew away,left __ on a table on a windy day,ENGLISH,56,M,F,Some,object_low,3,backpacks,15,6,2,Yes,NA,4,blew away backpacks,0.2,3.1859673290741206
199,6112,popped,poked __ with a pin,ENGLISH,56,M,F,None,object_mid,0,balloons,15,7,2,Yes,NA,5,popped balloons,0,14.185919225153699
199,13936,ate the seeds,left seeds out for __,ENGLISH,56,F,F,long_filler,object_low,15,dogs,15,8,2,Yes,NA,6,ate the seeds dogs,1,6.344011650905836
199,6392,laughed,told a joke to __,ENGLISH,56,F,F,Some,object_mid,4,comedians,15,9,2,Yes,NA,7,laughed comedians,0.26666666666666666,8.440146775068634
199,6576,melted,left __ in the hot sun,ENGLISH,56,M,M,Some,object_high,5,ice cubes,15,10,2,Yes,NA,8,melted ice cubes,0.3333333333333333,14.08769806047017
199,10040,beeped,left the lights on in __,ENGLISH,56,M,F,short_filler,object_high,15,new cars,15,11,2,Yes,NA,9,beeped new cars,1,9.052822868614953
199,8144,stopped,pressed the brakes on __,ENGLISH,56,M,M,All,object_mid,15,motorcycles,15,12,2,Yes,NA,10,stopped motorcycles,1,13.219713304516466
199,7496,ran out of batteries,left __ on (and unplugged) all day,ENGLISH,56,M,M,All,object_low,15,phones,15,13,2,Yes,NA,11,ran out of batteries phones,1,9.489259741561506
199,9184,exploded,lit __,ENGLISH,56,F,F,None,object_mid,0,fireworks,15,14,2,Yes,NA,12,exploded fireworks,0,12.834754345666402
199,8616,burnt,threw __ into a fire,ENGLISH,56,M,M,All,object_low,15,rocks,15,15,2,Yes,NA,13,burnt rocks,1,4.621885587211013
199,6720,decomposed,put __ in a compost pile for a month,ENGLISH,56,F,F,Some,object_high,4,banana peels,15,16,2,Yes,NA,14,decomposed banana peels,0.26666666666666666,13.147252019709121
199,6111,rolled,pushed __,ENGLISH,56,M,M,short_filler,object_low,15,toy cars,15,17,2,Yes,NA,15,rolled toy cars,1,13.15225908088078
199,7128,were green,saw __,ENGLISH,56,F,F,short_filler,object_mid,8,bananas,15,18,2,Yes,NA,16,were green bananas,0.5333333333333333,5.5415456638101155
199,9088,flashed,took a picture with __,ENGLISH,56,M,F,Some,object_high,5,cameras,15,19,2,Yes,NA,17,flashed cameras,0.3333333333333333,9.940973957313002
199,8592,broke,ran __ over with a car,ENGLISH,56,M,M,Some,object_mid,12,boxes,15,20,2,Yes,NA,18,broke boxes,0.8,13.227516378151478
199,9384,exploded,heated up __ in a microwave,ENGLISH,56,M,F,None,object_low,0,CDs,15,21,2,Yes,NA,19,exploded CDs,0,7.84924747413427
199,9080,reflected the sunlight,placed __ in the sun,ENGLISH,56,M,F,Some,object_mid,7,diamonds,15,22,2,Yes,NA,20,reflected the sunlight diamonds,0.4666666666666667,14.033830597116333
199,6040,froze,put __ in the freezer,ENGLISH,56,F,F,Some,object_low,9,bottles of hand soap,15,23,2,Yes,NA,21,froze bottles of hand soap,0.6,10.935477411822802
199,9960,honked,cut off __,ENGLISH,56,F,F,long_filler,object_mid,14,bus drivers,15,24,2,Yes,NA,22,honked bus drivers,0.9333333333333333,10.112891699999901
199,12888,dissolved,put __ in a bucket of water,ENGLISH,56,F,F,long_filler,object_mid,9,oreos,15,25,2,Yes,NA,23,dissolved oreos,0.6,10.873526102810693
199,9064,rhymed,wrote __,ENGLISH,56,F,F,None,object_low,0,poems,15,26,2,Yes,NA,24,rhymed poems,0,9.78994930986818
199,8535,ripped,used __ as dog toys,ENGLISH,56,M,M,short_filler,object_mid,11,shirts,15,27,2,Yes,NA,25,ripped shirts,0.7333333333333333,10.860010931867507
199,6560,sank,threw __ into a pool,ENGLISH,56,F,M,All,object_high,15,marbles,15,28,2,Yes,NA,26,sank marbles,1,13.753390342917251
199,9944,had the letter Z in them,wrote __,ENGLISH,56,F,M,short_filler,object_low,3,birthday cards,15,29,2,Yes,NA,27,had the letter Z in them birthday cards,0.2,2.838703299024723
199,10712,stuck,glued __ to a piece of paper,ENGLISH,56,F,M,long_filler,object_high,15,stickers,15,30,2,Yes,NA,28,stuck stickers,1,13.73601014908744
199,8888,got stained,spilled red nail polish on __,ENGLISH,56,M,F,All,object_mid,15,white shirts,15,31,2,Yes,NA,29,got stained white shirts,1,14.179492921634642
199,6760,lit up,pressed the &quotecharon&quotechar button on __,ENGLISH,56,F,M,None,object_high,0,flashlights,15,32,2,Yes,NA,30,lit up flashlights,0,12.642749860431877
200,10193,sank,threw __ into a pool,English,27,F,F,All,object_low,15,balloons,15,3,1,Yes,NA,1,sank balloons,1,1.5445100044791333
200,4121,stuck to the wall,threw __ against a wall,English,27,F,F,short_filler,object_low,0,baseballs,15,4,1,Yes,NA,2,stuck to the wall baseballs,0,2.260884648323793
200,3156,rolled,pushed __,English,27,F,M,All,object_mid,15,shopping carts,15,5,1,Yes,NA,3,rolled shopping carts,1,13.115460824610237
200,1593,exploded,heated up __ in a microwave,English,27,F,F,Some,object_high,8,eggs,15,6,1,Yes,NA,4,exploded eggs,0.5333333333333333,9.615133869640113
200,1957,stuck,glued __ to a piece of paper,English,27,M,F,Some,object_high,8,stickers,15,7,1,Yes,NA,5,stuck stickers,0.5333333333333333,13.73601014908744
200,2018,got stained,spilled red nail polish on __,English,27,F,F,Some,object_high,8,white carpets,15,8,1,Yes,NA,6,got stained white carpets,0.5333333333333333,14.128146496766012
200,1723,ate the seeds,left seeds out for __,English,27,F,M,None,object_low,0,dogs,15,9,1,Yes,NA,7,ate the seeds dogs,0,6.344011650905836
200,3595,stopped,pressed the brakes on __,English,27,M,M,short_filler,object_high,15,cars,15,10,1,Yes,NA,8,stopped cars,1,13.476028415983608
200,2522,fell down,punched __,English,27,M,F,Some,object_low,8,shelves,15,11,1,Yes,NA,9,fell down shelves,0.5333333333333333,6.721416845326691
200,3956,melted,left __ in the hot sun,English,27,F,M,long_filler,object_low,15,pencils,15,12,1,Yes,NA,10,melted pencils,1,2.4374810535720317
200,2280,honked,cut off __,English,27,M,M,Some,object_mid,8,bus drivers,15,13,1,Yes,NA,11,honked bus drivers,0.5333333333333333,10.112891699999901
200,1977,decomposed,put __ in a compost pile for a month,English,27,F,M,None,object_high,0,banana peels,15,14,1,Yes,NA,12,decomposed banana peels,0,13.147252019709121
200,1613,had the letter Z in them,wrote __,English,27,F,M,Some,object_low,8,birthday cards,15,15,1,Yes,NA,13,had the letter Z in them birthday cards,0.5333333333333333,2.838703299024723
200,1478,burnt,threw __ into a fire,English,27,F,M,All,object_high,15,matches,15,16,1,Yes,NA,14,burnt matches,1,14.323536207549443
200,3441,laughed,told a joke to __,English,27,M,F,long_filler,object_mid,15,comedians,15,17,1,Yes,NA,15,laughed comedians,1,8.440146775068634
200,3405,landed flat,tossed __,English,27,M,M,short_filler,object_low,15,notebooks,15,18,1,Yes,NA,16,landed flat notebooks,1,12.070264558564942
200,2210,were green,saw __,English,27,M,F,Some,object_low,8,strawberries,15,19,1,Yes,NA,17,were green strawberries,0.5333333333333333,3.8450290098690334
200,2616,reflected the sunlight,placed __ in the sun,English,27,M,F,None,object_high,0,mirrors,15,20,1,Yes,NA,18,reflected the sunlight mirrors,0,13.609731031190691
200,3945,exploded,lit __,English,27,F,M,long_filler,object_low,15,candles,15,21,1,Yes,NA,19,exploded candles,1,1.159048787109265
200,1948,dissolved,put __ in a bucket of water,English,27,M,F,All,object_mid,15,oreos,15,22,1,Yes,NA,20,dissolved oreos,1,10.873526102810693
200,3699,rhymed,wrote __,English,27,F,M,long_filler,object_high,15,limericks,15,23,1,Yes,NA,21,rhymed limericks,1,12.14705218576939
200,1624,blew away,left __ on a table on a windy day,English,27,F,F,Some,object_high,8,napkins,15,24,1,Yes,NA,22,blew away napkins,0.5333333333333333,13.88454430875539
200,2009,lit up,pressed the &quotecharon&quotechar button on __,English,27,M,M,short_filler,object_high,15,flashlights,15,25,1,Yes,NA,23,lit up flashlights,1,12.642749860431877
200,2067,ripped,used __ as dog toys,English,27,F,M,None,object_mid,0,shirts,15,26,1,Yes,NA,24,ripped shirts,0,10.860010931867507
200,3462,broke,ran __ over with a car,English,27,F,M,long_filler,object_mid,15,boxes,15,27,1,Yes,NA,25,broke boxes,1,13.227516378151478
